L,a,b,label,name,hex
45.5841,1.9376,10.2672,RAL 7023,Gris hormigón,#686C5E
46.9672,-9.0265,0.6394,RAL 7023,Gris hormigón,#686C5E
55.5077,2.331,10.9519,RAL 7023,Gris hormigón,#686C5E
41.0575,-9.4485,10.6546,RAL 7023,Gris hormigón,#686C5E
50.1451,-4.3662,11.5221,RAL 7023,Gris hormigón,#686C5E
54.382,-9.2845,-1.9867,RAL 7023,Gris hormigón,#686C5E
43.039,-4.5806,8.5821,RAL 7023,Gris hormigón,#686C5E
38.4244,-9.1432,-1.9335,RAL 7023,Gris hormigón,#686C5E
57.2568,-5.536,6.1577,RAL 7023,Gris hormigón,#686C5E
44.2147,-6.175,8.3511,RAL 7023,Gris hormigón,#686C5E
34.6136,1.3277,9.6129,RAL 7023,Gris hormigón,#686C5E
40.9488,1.0713,6.9967,RAL 7023,Gris hormigón,#686C5E
52.0347,-12.8157,7.0108,RAL 7023,Gris hormigón,#686C5E
40.1593,1.5831,7.6778,RAL 7023,Gris hormigón,#686C5E
39.3881,0.007,12.4726,RAL 7023,Gris hormigón,#686C5E
41.0068,-9.46,-2.7795,RAL 7023,Gris hormigón,#686C5E
46.0081,-4.9593,-1.2345,RAL 7023,Gris hormigón,#686C5E
45.486,1.9934,1.7438,RAL 7023,Gris hormigón,#686C5E
57.5322,-5.4924,8.5592,RAL 7023,Gris hormigón,#686C5E
34.7532,1.8189,9.3994,RAL 7023,Gris hormigón,#686C5E
37.2116,-8.9304,4.7361,RAL 7023,Gris hormigón,#686C5E
48.1584,-8.735,6.9307,RAL 7023,Gris hormigón,#686C5E
36.7104,-2.3623,7.3861,RAL 7023,Gris hormigón,#686C5E
36.1835,-1.9276,-4.9803,RAL 7024,Gris grafito,#474A51
27.4116,6.6443,2.8901,RAL 7024,Gris grafito,#474A51
30.8493,1.6176,-3.6988,RAL 7024,Gris grafito,#474A51
35.1185,-6.2695,-4.5135,RAL 7024,Gris grafito,#474A51
20.3371,-4.4016,-8.3582,RAL 7024,Gris grafito,#474A51
24.4377,1.1773,0.0029,RAL 7024,Gris grafito,#474A51
33.8065,-5.602,-10.231,RAL 7024,Gris grafito,#474A51
41.2984,2.9094,-8.5278,RAL 7024,Gris grafito,#474A51
33.706,3.6422,6.4851,RAL 7024,Gris grafito,#474A51
30.7356,3.107,-3.624,RAL 7024,Gris grafito,#474A51
33.0174,1.5783,-6.9246,RAL 7024,Gris grafito,#474A51
33.134,2.9286,3.5886,RAL 7024,Gris grafito,#474A51
34.662,-1.839,-14.1855,RAL 7024,Gris grafito,#474A51
21.7743,7.8336,8.1825,RAL 7024,Gris grafito,#474A51
26.4142,-11.1221,-5.8815,RAL 7024,Gris grafito,#474A51
31.1218,5.3708,-0.8789,RAL 7024,Gris grafito,#474A51
37.5392,4.9339,-8.4745,RAL 7024,Gris grafito,#474A51
28.3807,9.05,-2.9122,RAL 7024,Gris grafito,#474A51
26.8495,1.7472,-4.8769,RAL 7024,Gris grafito,#474A51
24.7483,4.0426,-9.373,RAL 7024,Gris grafito,#474A51
34.4513,0.4878,0.831,RAL 7024,Gris grafito,#474A51
36.133,-2.186,2.0985,RAL 7024,Gris grafito,#474A51
32.4999,-1.1248,-3.5854,RAL 7024,Gris grafito,#474A51
36.0881,8.2994,12.1248,RAL 7024,Gris grafito,#474A51
43.7497,-0.8274,-3.524,RAL 7024,Gris grafito,#474A51
29.1132,-4.2755,-3.8009,RAL 7024,Gris grafito,#474A51
31.5386,-1.3671,-13.7126,RAL 7024,Gris grafito,#474A51
26.0827,0.0632,4.4329,RAL 7024,Gris grafito,#474A51
33.3994,-2.914,-8.6721,RAL 7024,Gris grafito,#474A51
25.2312,0.1654,-8.6237,RAL 7024,Gris grafito,#474A51
34.3728,3.511,-5.9689,RAL 7024,Gris grafito,#474A51
27.9271,4.3064,-3.6564,RAL 7024,Gris grafito,#474A51
26.7267,5.6968,-12.966,RAL 7024,Gris grafito,#474A51
36.7964,6.3091,7.4974,RAL 7024,Gris grafito,#474A51
29.8878,0.34,-6.2463,RAL 7024,Gris grafito,#474A51
38.9012,-4.4614,2.8112,RAL 7024,Gris grafito,#474A51
23.2587,-1.6239,-5.4766,RAL 7024,Gris grafito,#474A51
36.8535,-3.2709,-13.8654,RAL 7024,Gris grafito,#474A51
32.6043,-5.0193,-3.4601,RAL 7024,Gris grafito,#474A51
36.2469,-2.7705,-7.9076,RAL 7024,Gris grafito,#474A51
26.1709,15.3065,1.4215,RAL 7024,Gris grafito,#474A51
26.9072,-4.5012,-3.6274,RAL 7024,Gris grafito,#474A51
20.8711,-1.2973,1.1801,RAL 7024,Gris grafito,#474A51
40.4233,5.6915,2.1102,RAL 7024,Gris grafito,#474A51
38.1134,2.0669,1.6782,RAL 7024,Gris grafito,#474A51
44.5658,-0.3347,-2.5548,RAL 7024,Gris grafito,#474A51
27.5896,13.4392,-3.8952,RAL 7024,Gris grafito,#474A51
35.9996,-10.6354,-9.8329,RAL 7024,Gris grafito,#474A51
36.4165,1.0848,-7.3775,RAL 7024,Gris grafito,#474A51
28.2807,-1.8963,-0.8469,RAL 7024,Gris grafito,#474A51
42.1447,0.0302,4.9476,RAL 7024,Gris grafito,#474A51
36.267,0.5093,-17.1245,RAL 7024,Gris grafito,#474A51
23.8365,-2.3536,-3.8291,RAL 7024,Gris grafito,#474A51
29.4142,-4.8309,-10.0885,RAL 7024,Gris grafito,#474A51
36.7237,7.0997,-2.2638,RAL 7024,Gris grafito,#474A51
36.4828,-8.616,-8.7357,RAL 7024,Gris grafito,#474A51
21.029,0.3534,1.7893,RAL 7024,Gris grafito,#474A51
22.6256,-3.8082,-5.5658,RAL 7024,Gris grafito,#474A51
33.1398,1.2011,-2.6409,RAL 7024,Gris grafito,#474A51
35.2855,-3.6443,1.1434,RAL 7024,Gris grafito,#474A51
30.3573,3.4541,-8.4669,RAL 7024,Gris grafito,#474A51
28.4173,5.736,-0.0138,RAL 7024,Gris grafito,#474A51
40.0135,-0.5987,-21.2971,RAL 7024,Gris grafito,#474A51
33.8098,2.3572,-5.4231,RAL 7024,Gris grafito,#474A51
27.1507,-2.8746,-1.5734,RAL 7024,Gris grafito,#474A51
42.8819,0.762,-12.6269,RAL 7024,Gris grafito,#474A51
32.1984,-8.333,0.4043,RAL 7024,Gris grafito,#474A51
34.2097,3.2815,-12.6532,RAL 7024,Gris grafito,#474A51
34.924,1.1382,-6.627,RAL 7024,Gris grafito,#474A51
29.0793,-13.6506,-12.3307,RAL 7024,Gris grafito,#474A51
35.5091,-2.793,-10.0548,RAL 7024,Gris grafito,#474A51
25.7021,-1.3436,-3.1599,RAL 7024,Gris grafito,#474A51
30.0996,-10.3931,-5.2667,RAL 7024,Gris grafito,#474A51
32.4565,-0.7719,1.4478,RAL 7024,Gris grafito,#474A51
20.6622,-6.3541,-2.2229,RAL 7024,Gris grafito,#474A51
30.7944,4.2179,-14.6626,RAL 7024,Gris grafito,#474A51
28.9307,-2.2711,-13.8875,RAL 7024,Gris grafito,#474A51
34.1693,-5.6509,0.0204,RAL 7024,Gris grafito,#474A51
28.2915,2.4126,-8.0162,RAL 7024,Gris grafito,#474A51
32.2267,3.6609,-13.9542,RAL 7024,Gris grafito,#474A51
35.6942,4.8266,-7.8024,RAL 7024,Gris grafito,#474A51
35.98,-3.0695,-14.7424,RAL 7024,Gris grafito,#474A51
29.0194,7.5685,-3.2074,RAL 7024,Gris grafito,#474A51
30.593,-0.3349,-1.1581,RAL 7024,Gris grafito,#474A51
32.3799,-9.1202,-21.5144,RAL 7024,Gris grafito,#474A51
20.3863,-4.085,-8.2424,RAL 7024,Gris grafito,#474A51
23.9897,-4.6831,-15.751,RAL 7024,Gris grafito,#474A51
32.879,-2.6123,-9.44,RAL 7024,Gris grafito,#474A51
28.9786,-8.1829,-7.8109,RAL 7024,Gris grafito,#474A51
31.9903,0.1003,1.8936,RAL 7024,Gris grafito,#474A51
32.7765,7.0641,-2.3112,RAL 7024,Gris grafito,#474A51
31.5975,-2.2459,-9.8165,RAL 7024,Gris grafito,#474A51
43.0313,9.7882,-1.8892,RAL 7024,Gris grafito,#474A51
32.3094,-7.683,-7.274,RAL 7024,Gris grafito,#474A51
40.5019,1.4034,-9.352,RAL 7024,Gris grafito,#474A51
31.9326,3.1783,-7.2684,RAL 7024,Gris grafito,#474A51
31.9625,2.0835,-6.1754,RAL 7024,Gris grafito,#474A51
27.0457,-7.1498,-7.3824,RAL 7024,Gris grafito,#474A51
27.1928,-2.1626,-9.4286,RAL 7024,Gris grafito,#474A51
15.0659,-6.337,-10.1837,RAL 7024,Gris grafito,#474A51
35.3851,-3.9423,-4.58,RAL 7024,Gris grafito,#474A51
31.3681,-1.5267,-9.7861,RAL 7024,Gris grafito,#474A51
39.4477,-1.0667,-2.7355,RAL 7024,Gris grafito,#474A51
17.0554,-4.934,-1.1332,RAL 7024,Gris grafito,#474A51
36.1462,-2.1281,-9.1025,RAL 7024,Gris grafito,#474A51
23.1353,-3.5159,-4.8428,RAL 7024,Gris grafito,#474A51
40.9617,-0.3118,-8.4027,RAL 7024,Gris grafito,#474A51
35.3346,1.1417,5.8434,RAL 7024,Gris grafito,#474A51
23.9999,2.2143,-13.7314,RAL 7024,Gris grafito,#474A51
30.1903,2.0086,-0.3097,RAL 7024,Gris grafito,#474A51
24.1906,1.2653,-5.9607,RAL 7024,Gris grafito,#474A51
27.4915,-5.0703,-19.1417,RAL 7024,Gris grafito,#474A51
32.9662,3.8585,-6.1447,RAL 7024,Gris grafito,#474A51
29.0539,-7.2383,-5.3259,RAL 7024,Gris grafito,#474A51
33.5211,7.1722,-10.7877,RAL 7024,Gris grafito,#474A51
35.8709,3.1247,-4.1146,RAL 7024,Gris grafito,#474A51
28.8737,-0.911,-12.284,RAL 7024,Gris grafito,#474A51
23.6326,3.7985,-2.9718,RAL 7024,Gris grafito,#474A51
41.3595,3.8267,5.0333,RAL 7024,Gris grafito,#474A51
38.7459,4.0689,9.0343,RAL 7024,Gris grafito,#474A51
22.0846,-7.7267,-9.2994,RAL 7024,Gris grafito,#474A51
38.3978,7.6521,3.5745,RAL 7024,Gris grafito,#474A51
34.359,-3.417,-5.7229,RAL 7024,Gris grafito,#474A51
34.0935,-3.8784,-12.588,RAL 7024,Gris grafito,#474A51
24.5134,2.0162,1.0512,RAL 7024,Gris grafito,#474A51
27.5881,-6.3948,-6.4135,RAL 7024,Gris grafito,#474A51
27.2183,-2.6813,-3.8628,RAL 7024,Gris grafito,#474A51
42.0279,2.2654,-15.8914,RAL 7024,Gris grafito,#474A51
29.6224,6.1846,5.5188,RAL 7024,Gris grafito,#474A51
28.7658,2.6513,-7.3392,RAL 7024,Gris grafito,#474A51
41.8125,-3.0786,-8.1151,RAL 7024,Gris grafito,#474A51
27.8511,1.214,-6.6951,RAL 7024,Gris grafito,#474A51
18.0175,-3.686,-10.476,RAL 7024,Gris grafito,#474A51
29.5152,-4.3171,-4.6116,RAL 7024,Gris grafito,#474A51
36.0398,-6.1022,-11.707,RAL 7024,Gris grafito,#474A51
26.6141,-4.0057,-10.7667,RAL 7024,Gris grafito,#474A51
37.6183,9.0898,5.3348,RAL 7024,Gris grafito,#474A51
29.4759,-0.7348,-10.3661,RAL 7024,Gris grafito,#474A51
33.3644,-3.1355,-6.389,RAL 7024,Gris grafito,#474A51
32.1658,-5.562,-7.9407,RAL 7024,Gris grafito,#474A51
23.8004,1.2378,-5.7686,RAL 7024,Gris grafito,#474A51
33.5742,3.4186,-6.217,RAL 7024,Gris grafito,#474A51
25.1866,-3.572,-8.5518,RAL 7024,Gris grafito,#474A51
35.9001,-8.5567,-4.9311,RAL 7024,Gris grafito,#474A51
35.7491,-5.0378,-14.7609,RAL 7024,Gris grafito,#474A51
29.0068,-8.4752,-9.6602,RAL 7024,Gris grafito,#474A51
34.3164,11.3176,-3.0007,RAL 7024,Gris grafito,#474A51
33.5121,0.0568,0.5273,RAL 7024,Gris grafito,#474A51
31.8066,-5.5114,-8.9988,RAL 7024,Gris grafito,#474A51
35.5336,4.9375,-5.5748,RAL 7024,Gris grafito,#474A51
68.7087,-5.2076,7.1826,RAL 7030,Gris piedra,#8B8C7A
47.5029,-8.7269,1.906,RAL 7030,Gris piedra,#8B8C7A
62.3252,-6.0687,10.3274,RAL 7030,Gris piedra,#8B8C7A
44.4472,-6.2602,13.0438,RAL 7030,Gris piedra,#8B8C7A
55.2527,0.2882,16.3305,RAL 7030,Gris piedra,#8B8C7A
52.4382,-0.3906,4.3445,RAL 7030,Gris piedra,#8B8C7A
61.2616,-4.6036,11.762,RAL 7030,Gris piedra,#8B8C7A
57.2157,-5.3158,8.3825,RAL 7030,Gris piedra,#8B8C7A
45.8583,-9.7841,6.9818,RAL 7030,Gris piedra,#8B8C7A
51.4126,-0.1293,4.4805,RAL 7030,Gris piedra,#8B8C7A
65.479,-10.3425,9.6066,RAL 7030,Gris piedra,#8B8C7A
55.1835,-15.6818,7.8294,RAL 7030,Gris piedra,#8B8C7A
63.8868,1.7688,16.4148,RAL 7030,Gris piedra,#8B8C7A
56.2357,-7.0216,7.8638,RAL 7030,Gris piedra,#8B8C7A
51.3576,-0.83,7.525,RAL 7030,Gris piedra,#8B8C7A
54.3494,-7.1851,5.0108,RAL 7030,Gris piedra,#8B8C7A
68.4765,-10.1789,15.3664,RAL 7030,Gris piedra,#8B8C7A
56.1615,-3.4601,-7.1713,RAL 7030,Gris piedra,#8B8C7A
74.7512,-6.4614,14.4092,RAL 7030,Gris piedra,#8B8C7A
57.4303,2.5377,9.0001,RAL 7030,Gris piedra,#8B8C7A
44.4353,2.1203,24.7051,RAL 7030,Gris piedra,#8B8C7A
72.3856,-8.757,12.7618,RAL 7030,Gris piedra,#8B8C7A
77.4071,-4.8131,9.1649,RAL 7030,Gris piedra,#8B8C7A
54.9217,-4.6854,8.4468,RAL 7030,Gris piedra,#8B8C7A
57.4473,-2.427,9.1463,RAL 7030,Gris piedra,#8B8C7A
42.8701,-12.3105,3.3673,RAL 7030,Gris piedra,#8B8C7A
62.4198,-1.7487,12.1763,RAL 7030,Gris piedra,#8B8C7A
48.5404,1.1601,-0.3123,RAL 7030,Gris piedra,#8B8C7A
57.4856,-1.6838,12.7181,RAL 7030,Gris piedra,#8B8C7A
57.533,-7.4415,9.6462,RAL 7030,Gris piedra,#8B8C7A
61.9592,-2.3394,6.3336,RAL 7030,Gris piedra,#8B8C7A
52.8733,-5.9185,9.3443,RAL 7030,Gris piedra,#8B8C7A
56.4272,-12.2231,5.2943,RAL 7030,Gris piedra,#8B8C7A
55.3322,-3.7845,2.5368,RAL 7030,Gris piedra,#8B8C7A
68.7226,-8.6728,12.6785,RAL 7030,Gris piedra,#8B8C7A
71.3076,-0.1937,16.0931,RAL 7030,Gris piedra,#8B8C7A
57.1144,0.2433,14.1467,RAL 7030,Gris piedra,#8B8C7A
56.5818,-5.8409,9.1538,RAL 7030,Gris piedra,#8B8C7A
51.9061,-3.5133,9.6156,RAL 7030,Gris piedra,#8B8C7A
53.0033,-5.3265,10.3009,RAL 7030,Gris piedra,#8B8C7A
47.599,-3.7387,9.1988,RAL 7030,Gris piedra,#8B8C7A
63.8466,1.4835,18.2316,RAL 7030,Gris piedra,#8B8C7A
59.5346,-10.9189,11.0543,RAL 7030,Gris piedra,#8B8C7A
61.973,-3.1184,15.2177,RAL 7030,Gris piedra,#8B8C7A
56.5989,-3.6745,7.0515,RAL 7030,Gris piedra,#8B8C7A
59.3786,-7.126,9.5462,RAL 7030,Gris piedra,#8B8C7A
56.1624,3.0322,15.9583,RAL 7030,Gris piedra,#8B8C7A
58.4412,-9.9318,10.8504,RAL 7030,Gris piedra,#8B8C7A
59.4417,-3.3425,7.7422,RAL 7030,Gris piedra,#8B8C7A
53.9267,-6.9466,3.7113,RAL 7030,Gris piedra,#8B8C7A
70.8204,-10.0002,11.1772,RAL 7030,Gris piedra,#8B8C7A
62.9302,-0.3267,9.9814,RAL 7030,Gris piedra,#8B8C7A
52.2176,-1.1742,16.887,RAL 7030,Gris piedra,#8B8C7A
59.9921,-5.57,9.587,RAL 7030,Gris piedra,#8B8C7A
68.7466,-3.5472,12.1272,RAL 7030,Gris piedra,#8B8C7A
61.3158,-10.7364,15.522,RAL 7030,Gris piedra,#8B8C7A
62.6651,-12.7879,17.815,RAL 7030,Gris piedra,#8B8C7A
68.0958,-6.5197,5.7111,RAL 7030,Gris piedra,#8B8C7A
57.2186,-5.9584,16.1639,RAL 7030,Gris piedra,#8B8C7A
71.3479,-2.2118,-0.1169,RAL 7030,Gris piedra,#8B8C7A
71.2505,-6.1561,7.0764,RAL 7030,Gris piedra,#8B8C7A
54.8504,8.6693,9.8664,RAL 7030,Gris piedra,#8B8C7A
57.0566,-4.533,3.6797,RAL 7030,Gris piedra,#8B8C7A
56.8133,1.5445,5.055,RAL 7030,Gris piedra,#8B8C7A
60.7795,4.7821,1.7583,RAL 7030,Gris piedra,#8B8C7A
61.8366,-0.7809,7.1492,RAL 7030,Gris piedra,#8B8C7A
47.2607,-5.4885,14.1897,RAL 7030,Gris piedra,#8B8C7A
53.9002,10.3166,20.443,RAL 7030,Gris piedra,#8B8C7A
69.788,-1.4551,11.2811,RAL 7030,Gris piedra,#8B8C7A
59.5815,0.0494,14.0822,RAL 7030,Gris piedra,#8B8C7A
58.6849,-8.2042,6.6637,RAL 7030,Gris piedra,#8B8C7A
64.6954,3.3837,19.0741,RAL 7030,Gris piedra,#8B8C7A
64.4452,0.0449,7.4812,RAL 7030,Gris piedra,#8B8C7A
67.9039,4.0144,18.803,RAL 7030,Gris piedra,#8B8C7A
51.2404,-9.6242,2.0687,RAL 7030,Gris piedra,#8B8C7A
55.4713,0.0378,11.6431,RAL 7030,Gris piedra,#8B8C7A
58.7691,-3.5816,8.4461,RAL 7030,Gris piedra,#8B8C7A
54.9605,-4.4152,10.1909,RAL 7030,Gris piedra,#8B8C7A
58.0825,1.8266,18.2229,RAL 7030,Gris piedra,#8B8C7A
62.3673,-3.1695,15.5383,RAL 7030,Gris piedra,#8B8C7A
59.0299,-9.1912,-2.4716,RAL 7030,Gris piedra,#8B8C7A
55.6503,-3.7288,15.6345,RAL 7030,Gris piedra,#8B8C7A
80.6237,1.4303,5.8373,RAL 7030,Gris piedra,#8B8C7A
58.9915,1.3573,19.675,RAL 7030,Gris piedra,#8B8C7A
54.9131,2.0143,13.1908,RAL 7030,Gris piedra,#8B8C7A
52.2775,1.5224,17.5929,RAL 7030,Gris piedra,#8B8C7A
56.1184,-10.1298,-1.1916,RAL 7030,Gris piedra,#8B8C7A
41.5446,-1.9049,13.5866,RAL 7030,Gris piedra,#8B8C7A
61.1579,-6.4967,7.2586,RAL 7030,Gris piedra,#8B8C7A
67.3352,-3.1147,6.6755,RAL 7030,Gris piedra,#8B8C7A
66.6746,-2.2468,3.9817,RAL 7030,Gris piedra,#8B8C7A
57.6106,-3.7292,10.2777,RAL 7030,Gris piedra,#8B8C7A
68.6834,-6.8948,11.7232,RAL 7030,Gris piedra,#8B8C7A
71.2132,3.1837,9.0012,RAL 7030,Gris piedra,#8B8C7A
81.8368,-1.5448,5.3339,RAL 7030,Gris piedra,#8B8C7A
54.0065,-8.3988,8.224,RAL 7030,Gris piedra,#8B8C7A
52.7311,-2.6776,8.8076,RAL 7030,Gris piedra,#8B8C7A
51.2012,-3.0294,11.3947,RAL 7030,Gris piedra,#8B8C7A
52.5003,-5.6871,10.4945,RAL 7030,Gris piedra,#8B8C7A
62.9991,-9.2469,7.818,RAL 7030,Gris piedra,#8B8C7A
61.8589,-3.2603,17.2567,RAL 7030,Gris piedra,#8B8C7A
58.3232,-11.4854,-2.9344,RAL 7030,Gris piedra,#8B8C7A
44.7584,1.1249,14.6605,RAL 7030,Gris piedra,#8B8C7A
59.9573,-5.1587,7.4809,RAL 7030,Gris piedra,#8B8C7A
62.0766,-9.102,7.3535,RAL 7030,Gris piedra,#8B8C7A
52.9067,-2.9886,20.5203,RAL 7030,Gris piedra,#8B8C7A
74.4164,-8.1644,14.5483,RAL 7030,Gris piedra,#8B8C7A
48.5184,-1.3811,17.9585,RAL 7030,Gris piedra,#8B8C7A
58.6711,-3.188,17.3984,RAL 7030,Gris piedra,#8B8C7A
50.7767,-10.4107,-1.2994,RAL 7030,Gris piedra,#8B8C7A
71.9457,-2.0177,9.8616,RAL 7030,Gris piedra,#8B8C7A
52.913,-9.4947,1.218,RAL 7030,Gris piedra,#8B8C7A
51.1647,-7.863,10.4477,RAL 7030,Gris piedra,#8B8C7A
70.7609,-2.2554,19.789,RAL 7030,Gris piedra,#8B8C7A
46.4594,-0.84,7.9626,RAL 7030,Gris piedra,#8B8C7A
61.5347,-7.4076,-4.6894,RAL 7030,Gris piedra,#8B8C7A
63.031,-7.955,18.8356,RAL 7030,Gris piedra,#8B8C7A
74.9744,-2.3524,10.4518,RAL 7030,Gris piedra,#8B8C7A
58.0138,-0.9765,13.229,RAL 7030,Gris piedra,#8B8C7A
53.2487,-7.8666,10.2318,RAL 7030,Gris piedra,#8B8C7A
54.7712,-8.1564,1.1959,RAL 7030,Gris piedra,#8B8C7A
62.4948,-14.8107,5.2994,RAL 7030,Gris piedra,#8B8C7A
62.6706,-5.1575,-1.0029,RAL 7030,Gris piedra,#8B8C7A
60.4739,0.5771,14.1782,RAL 7030,Gris piedra,#8B8C7A
49.0917,-5.1829,0.0819,RAL 7030,Gris piedra,#8B8C7A
51.6695,-6.6658,11.0548,RAL 7030,Gris piedra,#8B8C7A
58.0863,-7.3563,6.5479,RAL 7030,Gris piedra,#8B8C7A
56.6033,-7.38,7.1802,RAL 7030,Gris piedra,#8B8C7A
65.7957,-1.7401,12.6276,RAL 7030,Gris piedra,#8B8C7A
78.9923,-4.448,7.3163,RAL 7030,Gris piedra,#8B8C7A
75.6385,-5.378,2.4375,RAL 7030,Gris piedra,#8B8C7A
59.5862,4.7959,15.4539,RAL 7030,Gris piedra,#8B8C7A
53.8073,-0.3823,3.3607,RAL 7030,Gris piedra,#8B8C7A
68.0299,-4.3772,6.8226,RAL 7030,Gris piedra,#8B8C7A
59.8797,-3.3576,7.3118,RAL 7030,Gris piedra,#8B8C7A
64.0477,-9.3315,20.9829,RAL 7030,Gris piedra,#8B8C7A
63.5313,-3.9599,10.769,RAL 7030,Gris piedra,#8B8C7A
44.7914,3.7149,5.614,RAL 7030,Gris piedra,#8B8C7A
67.37,2.2375,15.5273,RAL 7030,Gris piedra,#8B8C7A
57.0864,-4.2488,9.5529,RAL 7030,Gris piedra,#8B8C7A
59.6093,-2.3471,13.7472,RAL 7030,Gris piedra,#8B8C7A
60.6316,-5.541,16.1504,RAL 7030,Gris piedra,#8B8C7A
60.9729,-0.4095,1.4109,RAL 7030,Gris piedra,#8B8C7A
43.3772,-4.4227,9.5069,RAL 7030,Gris piedra,#8B8C7A
69.6164,0.4852,-3.4004,RAL 7030,Gris piedra,#8B8C7A
55.6932,-11.0523,-0.1381,RAL 7030,Gris piedra,#8B8C7A
47.0467,-4.0131,9.5739,RAL 7030,Gris piedra,#8B8C7A
53.2516,-13.158,1.8808,RAL 7030,Gris piedra,#8B8C7A
62.4903,-4.2192,9.2169,RAL 7030,Gris piedra,#8B8C7A
59.1206,-3.1977,3.9829,RAL 7030,Gris piedra,#8B8C7A
39.2306,-7.3121,-9.6879,RAL 7031,Gris azulado,#474B4E
37.2523,0.6164,-15.7215,RAL 7031,Gris azulado,#474B4E
33.2718,-4.5063,-3.4089,RAL 7031,Gris azulado,#474B4E
35.2348,3.2568,-0.1622,RAL 7031,Gris azulado,#474B4E
25.4798,-1.0192,0.8372,RAL 7031,Gris azulado,#474B4E
28.0616,-0.9527,-14.2183,RAL 7031,Gris azulado,#474B4E
38.2002,4.7881,-2.4629,RAL 7031,Gris azulado,#474B4E
36.0815,-3.136,-4.1435,RAL 7031,Gris azulado,#474B4E
35.357,2.1163,1.3135,RAL 7031,Gris azulado,#474B4E
38.0946,-3.5236,-4.3276,RAL 7031,Gris azulado,#474B4E
33.4529,0.4238,-0.478,RAL 7031,Gris azulado,#474B4E
30.1676,-9.2855,-3.2057,RAL 7031,Gris azulado,#474B4E
35.4624,5.9243,3.7825,RAL 7031,Gris azulado,#474B4E
25.9524,-6.9579,1.7554,RAL 7031,Gris azulado,#474B4E
40.8241,-3.4769,-0.2382,RAL 7031,Gris azulado,#474B4E
31.6119,3.776,1.523,RAL 7031,Gris azulado,#474B4E
27.4124,-9.8498,0.0335,RAL 7031,Gris azulado,#474B4E
35.4036,6.5956,2.8695,RAL 7031,Gris azulado,#474B4E
28.7394,0.3011,-2.3012,RAL 7031,Gris azulado,#474B4E
33.3154,4.5298,-4.4764,RAL 7031,Gris azulado,#474B4E
42.5811,4.1209,-2.6967,RAL 7031,Gris azulado,#474B4E
22.4054,-6.9317,-10.0822,RAL 7031,Gris azulado,#474B4E
31.2537,-8.0885,-6.1891,RAL 7031,Gris azulado,#474B4E
20.0247,-3.5056,3.0518,RAL 7031,Gris azulado,#474B4E
35.3853,4.5407,3.3858,RAL 7031,Gris azulado,#474B4E
40.7329,-8.3404,-5.6574,RAL 7031,Gris azulado,#474B4E
27.7325,-2.3073,-2.5327,RAL 7031,Gris azulado,#474B4E
31.5737,-0.6994,0.6173,RAL 7031,Gris azulado,#474B4E
31.4854,0.065,0.7431,RAL 7031,Gris azulado,#474B4E
27.674,0.0317,1.7988,RAL 7031,Gris azulado,#474B4E
31.75,8.0263,-3.1858,RAL 7031,Gris azulado,#474B4E
30.3119,-6.1495,-2.6384,RAL 7031,Gris azulado,#474B4E
30.5744,7.7991,8.116,RAL 7031,Gris azulado,#474B4E
33.1776,14.117,2.5752,RAL 7031,Gris azulado,#474B4E
41.3122,3.4983,-4.4779,RAL 7031,Gris azulado,#474B4E
31.9891,2.9843,-4.1312,RAL 7031,Gris azulado,#474B4E
25.1448,6.9133,-0.8799,RAL 7031,Gris azulado,#474B4E
25.2987,8.6956,0.7305,RAL 7031,Gris azulado,#474B4E
23.5504,-1.2503,-0.8425,RAL 7031,Gris azulado,#474B4E
21.1022,-4.7085,-4.692,RAL 7031,Gris azulado,#474B4E
25.8175,-2.4293,-3.5156,RAL 7031,Gris azulado,#474B4E
28.4687,1.335,-2.026,RAL 7031,Gris azulado,#474B4E
25.807,-2.8777,0.7797,RAL 7031,Gris azulado,#474B4E
28.1509,-5.8028,7.0418,RAL 7031,Gris azulado,#474B4E
39.0048,0.1813,-6.6558,RAL 7031,Gris azulado,#474B4E
37.0083,-5.6984,-3.7404,RAL 7031,Gris azulado,#474B4E
33.2945,-14.6665,-5.4636,RAL 7031,Gris azulado,#474B4E
27.0853,0.8053,-5.9795,RAL 7031,Gris azulado,#474B4E
34.1147,-8.4535,-1.7424,RAL 7031,Gris azulado,#474B4E
34.0319,0.1133,-8.0207,RAL 7031,Gris azulado,#474B4E
24.8831,0.2662,1.7606,RAL 7031,Gris azulado,#474B4E
27.8301,8.8858,3.136,RAL 7031,Gris azulado,#474B4E
35.3075,0.9015,-9.9513,RAL 7031,Gris azulado,#474B4E
31.4352,-1.5458,-0.4837,RAL 7031,Gris azulado,#474B4E
35.7391,0.7171,-2.589,RAL 7031,Gris azulado,#474B4E
32.8667,-0.5659,-4.9369,RAL 7031,Gris azulado,#474B4E
27.0663,-0.8211,-4.899,RAL 7031,Gris azulado,#474B4E
28.308,3.8363,-3.2926,RAL 7031,Gris azulado,#474B4E
27.5374,8.1394,0.0254,RAL 7031,Gris azulado,#474B4E
26.6357,-3.2883,-2.4522,RAL 7031,Gris azulado,#474B4E
25.571,-1.4695,5.6279,RAL 7031,Gris azulado,#474B4E
29.9589,1.7524,-4.5102,RAL 7031,Gris azulado,#474B4E
32.1169,-2.9891,2.4748,RAL 7031,Gris azulado,#474B4E
